,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,n_cells
AL133410.1,0.0,0.039843265,0,0.0420594,0.043916117,0.95772123,False,393
NPR2,0.0,0.02067815,0,0.021260079,0.022591222,0.941077,False,162
SPAG8,0.0,0.045429856,0,0.049575232,0.05009128,0.9896978,False,574
HINT2,0.0,1.2312616,0,1.8251193,2.02606,0.90082186,False,6924
TMEM8B,0.0,0.20879889,0,0.22627525,0.24212639,0.9345336,False,1903
FAM221B,0.0,0.009582558,0,0.009801478,0.010291985,0.95234084,False,133
RECK,0.0,0.08884233,0,0.09305727,0.098892845,0.9409909,False,837
GLIPR2,0.0,0.21741155,0,0.26085842,0.25315344,1.030436,False,1924
CLTA,0.0,2.6401303,0,5.003292,6.124189,0.8169722,False,9543
GNE,0.0,0.032200497,0,0.032949507,0.035464454,0.92908543,False,307
RNF38,0.0,0.19141838,0,0.2103411,0.22024116,0.955049,False,1689
MELK,0.0,0.19906114,1,0.27016944,0.22980551,1.1756438,False,1573
PAX5,1.0,0.15176909,1,0.28943858,0.17179072,1.6848325,True,1209
AL512604.3,0.0,0.0017846058,0,0.0017814902,0.0018694348,0.9529565,False,19
EBLN3P,0.0,0.3142846,0,0.40096918,0.38036245,1.0541766,False,2372
AL512604.2,0.0,0.0010474861,0,0.0011240239,0.0010878278,1.0332737,False,16
ZCCHC7,1.0,0.35176134,1,0.49945995,0.43172592,1.1568912,True,2621
GRHPR,0.0,0.9162011,0,1.1610085,1.3663902,0.8496903,False,5862
ZBTB5,0.0,0.091286466,0,0.09281098,0.10167178,0.912849,False,971
POLR1E,0.0,0.14951894,0,0.16736194,0.16913001,0.9895461,False,1209
FBXO10,0.0,0.05167598,0,0.052499227,0.05693617,0.9220716,False,416
TOMM5,0.0,0.40076038,0,0.50382715,0.5009478,1.0057479,False,3048
FRMPD1,0.0,0.00096989446,0,0.0009689914,0.001006026,0.9631871,False,8
TRMT10B,0.0,0.1305866,0,0.14061864,0.14686893,0.9574431,False,1192
EXOSC3,0.0,0.40677375,0,0.48837933,0.50957733,0.9584008,False,3117
DCAF10,0.0,0.24476257,0,0.2637747,0.2884141,0.9145694,False,2195
SLC25A51,0.0,0.10882216,0,0.114908,0.121720836,0.9440291,False,948
SHB,0.0,0.013423339,0,0.013476451,0.014506984,0.928963,False,180
ALDH1B1,0.0,0.17050745,0,0.18458273,0.19428733,0.9500503,False,1399
IGFBPL1,0.0,0.03999845,0,0.049340896,0.044087,1.1191711,False,179
FAM95C,0.0,0.0074487897,0,0.007548781,0.00797297,0.9467967,False,37
ANKRD18A,0.0,0.009388578,0,0.009843956,0.010080348,0.9765492,False,63
FAM201A,0.0,0.01738051,0,0.017777441,0.018910514,0.9400823,False,149
CNTNAP3,0.0,0.017846059,0,0.019545715,0.019427316,1.0060945,False,125
GLIDR,0.0,0.048145562,0,0.050562613,0.053069547,0.95276135,False,531
BMS1P14,0.0,0.0030260708,0,0.0030946252,0.0031983987,0.9675545,False,30
BX255923.2,1.0,0.02785537,1,0.04019398,0.030617796,1.3127654,True,14
CBWD6,0.0,0.024130974,0,0.025489448,0.026462356,0.96323425,False,186
CNTNAP3B,0.0,0.08701893,0,0.10660782,0.09682006,1.1010922,False,632
BX088651.4,0.0,0.012375854,0,0.01245595,0.013350863,0.9329696,False,131
FAM27C,0.0,0.015013967,0,0.015642662,0.016275078,0.961142,False,176
AL590399.3,0.0,0.00248293,0,0.002476861,0.0026155661,0.94696933,False,27
AL590399.1,0.0,0.014238051,0,0.014579035,0.015411347,0.94599354,False,145
BX005266.2,0.0,0.0021725637,0,0.0021679278,0.002283274,0.9494821,False,14
LINC01410,0.0,0.0017846058,0,0.0017814902,0.0018694348,0.9529565,False,20
AL512625.1,0.0,0.039300125,0,0.04031771,0.043318287,0.9307319,False,429
CBWD5,0.0,0.13714308,0,0.14518717,0.15451756,0.93961596,False,1184
ZNF658,0.0,0.015751086,0,0.01596916,0.01709656,0.9340568,False,167
ANKRD20A1,0.0,0.0041123526,0,0.0040956,0.004369638,0.9372859,False,39
CBWD3,0.0,0.083333336,0,0.08593599,0.09262574,0.9277766,False,766
PGM5,0.0,0.015363129,0,0.015903635,0.016664157,0.95436186,False,199
AL161457.2,0.0,0.013617318,0,0.013432408,0.014721983,0.9124048,False,150
PIP5K1B,1.0,0.09171322,1,0.11798991,0.102157235,1.1549834,True,849
FAM122A,0.0,0.3253414,0,0.35335353,0.3953619,0.89374703,False,2766
FXN,0.0,0.37344816,0,0.44342145,0.462142,0.9594918,False,3004
TJP2,0.0,0.019087523,0,0.01965505,0.02081018,0.94449216,False,255
FAM189A2,0.0,0.006090937,0,0.0062868563,0.0065090605,0.96586233,False,73
APBA1,0.0,0.009272191,0,0.009496952,0.009953412,0.95414037,False,93
AL162412.1,0.0,0.00248293,0,0.002476861,0.0026155661,0.94696933,False,30
PTAR1,0.0,0.31991,0,0.36834228,0.38798013,0.9493844,False,3182
C9orf135,0.0,0.013112973,0,0.015036578,0.0141635025,1.0616426,False,175
MAMDC2-AS1,0.0,0.006634078,0,0.0066679176,0.007094821,0.9398289,False,75
MAMDC2,0.0,0.0007371198,0,0.000736605,0.00076185504,0.96685725,False,5
SMC5-AS1,0.0,0.0050046556,0,0.005057397,0.0053335265,0.9482275,False,59
SMC5,0.0,0.21302763,0,0.24493755,0.24752907,0.98953044,False,1882
KLF9,0.0,0.0019009932,0,0.0020526422,0.001993385,1.0297269,False,21
TRPM3,0.0,0.08259621,0,0.097813874,0.09178532,1.0656811,False,729
CEMIP2,0.0,0.19289261,0,0.2311906,0.22208548,1.0409983,False,2154
ABHD17B,0.0,0.23661545,0,0.2604804,0.2779036,0.9373049,False,1950
C9orf85,0.0,0.18171942,0,0.19588074,0.2081355,0.9411212,False,1552
GDA,0.0,0.001396648,0,0.0014723461,0.0014571362,1.0104382,False,12
ZFAND5,0.0,0.9636484,0,1.2857784,1.4597687,0.88080966,False,6378
ANXA1,1.0,0.013850093,1,0.03235909,0.014980272,2.1601136,True,57
RORB,1.0,0.030803848,1,0.038624316,0.03390652,1.1391413,True,165
C9orf40,0.0,0.18773277,0,0.21751934,0.2156335,1.0087457,False,1534
C9orf41-AS1,0.0,0.00046554935,0,0.00046535066,0.00047861357,0.9722889,False,5
CARNMT1,0.0,0.0689013,0,0.07082953,0.076178305,0.9297862,False,629
NMRK1,0.0,0.013850093,0,0.014357149,0.014980272,0.95840377,False,118
OSTF1,0.0,0.009660149,0,0.009722391,0.010376668,0.9369473,False,74
PCSK5,0.0,0.02766139,0,0.028449172,0.03040143,0.93578404,False,282
RFK,0.0,0.30283985,0,0.33226117,0.36493954,0.9104554,False,2593
GCNT1,1.0,0.045973,1,0.06031123,0.05068837,1.1898435,True,617
PRUNE2,0.0,0.05811608,0,0.065526366,0.06407739,1.0226129,False,663
PCA3,0.0,0.0033752327,0,0.0035191602,0.0035744794,0.98452383,False,35
VPS13A,0.0,0.13229361,0,0.14397202,0.14885381,0.96720415,False,1092
GNA14,0.0,0.0016682185,0,0.0017430948,0.0017455673,0.9985835,False,20
GNAQ,0.0,0.5491155,0,0.70098233,0.7225206,0.9701901,False,4139
CEP78,0.0,0.41220516,0,0.56680197,0.51740086,1.0954792,False,3433
PSAT1,0.0,0.5927995,1,1.0164897,0.7917515,1.2838495,False,3718
TLE4,1.0,0.97850716,1,2.2310026,1.4894456,1.4978746,True,4956
TLE1,0.0,0.29795158,0,0.3858674,0.35837784,1.0767055,False,3069
AL591368.1,0.0,0.0010474861,0,0.0010464294,0.0010878278,0.9619439,False,15
RASEF,0.0,0.004034761,0,0.004639394,0.004285921,1.082473,False,67
FRMD3,0.0,0.04996896,0,0.056242093,0.055064976,1.0213768,False,783
AL137847.2,0.0,0.00065952825,0,0.0006591188,0.00068080606,0.96814483,False,7
IDNK,0.0,0.04120112,0,0.04229852,0.045412973,0.9314194,False,462
UBQLN1,0.0,0.4348231,0,0.50686723,0.550298,0.9210777,False,3445
AL354920.1,0.0,0.014548417,0,0.014802884,0.015756637,0.93946975,False,146
GKAP1,0.0,0.42884853,0,0.5174591,0.5415563,0.9555038,False,3374
KIF27,0.0,0.05303383,0,0.054335702,0.0584299,0.92992973,False,618
C9orf64,0.0,0.0019009932,0,0.001897453,0.001993385,0.95187485,False,21
HNRNPK,0.0,3.4732697,0,6.8084416,9.408726,0.7236306,False,10639
AL354733.3,0.0,0.00096989446,0,0.0009689914,0.001006026,0.9631871,False,12
RMI1,0.0,0.17609404,0,0.20095865,0.20115976,0.99900025,False,1740
NTRK2,1.0,0.33504036,1,1.1301103,0.40861714,2.7656949,True,411
AGTPBP1,0.0,0.11107232,0,0.114490785,0.12429264,0.9211389,False,995
AL353743.2,0.0,0.0012802607,0,0.0012786712,0.0013339012,0.95859516,False,9
NAA35,0.0,0.143428,0,0.15692519,0.1619324,0.9690784,False,1248
GOLM1,0.0,0.67613286,0,0.832138,0.9299415,0.8948283,False,4970
C9orf153,0.0,0.005082247,0,0.0051342086,0.005417444,0.9477179,False,51
ISCA1,0.0,0.6829221,0,0.8553064,0.9414828,0.9084674,False,5087
TUT7,0.0,0.06358628,0,0.067848,0.070203096,0.9664531,False,610
GAS1,0.0,0.05586592,0,0.06663639,0.061568875,1.0823065,False,421
AL513318.2,0.0,0.05737896,0,0.06394322,0.06325476,1.010884,False,588
DAPK1,0.0,0.13974239,0,0.1563006,0.1575738,0.99191993,False,1181
CTSL,0.0,0.10971446,0,0.11226877,0.12274019,0.9146863,False,1129
CDK20,0.0,0.05505121,0,0.055979915,0.060662728,0.9228058,False,651
SPIN1,0.0,0.28010553,0,0.3165718,0.33456495,0.94621927,False,2656
NXNL2,0.0,0.002638113,0,0.0027864445,0.0027818924,1.0016364,False,32
C9orf47,0.0,0.006090937,0,0.0064420453,0.0065090605,0.9897043,False,31
S1PR3,1.0,0.058814403,1,0.08204994,0.06485745,1.2650812,True,233
SHC3,0.0,0.10909373,0,0.12101759,0.12203102,0.99169534,False,928
CKS2,0.0,4.5253725,1,44.858406,14.460039,3.1022327,False,8663
SECISBP2,0.0,0.9508457,0,1.2612501,1.4343646,0.8793093,False,5918
SEMA4D,0.0,0.08562228,0,0.08962295,0.095231734,0.9411039,False,911
GADD45G,1.0,0.21252328,1,1.2543083,0.24688342,5.0805693,True,810
AL606807.1,0.0,0.0025605215,0,0.0027092535,0.0026987225,1.0039022,False,13
LINC01508,0.0,0.0017846058,0,0.0018590847,0.0018694348,0.99446344,False,20
DIRAS2,0.0,0.00349162,0,0.003789942,0.0036999872,1.0243123,False,31
AUH,0.0,0.0937306,0,0.09519096,0.10445396,0.91131973,False,900
NFIL3,0.0,0.030920235,0,0.0319052,0.034036342,0.9373864,False,274
ROR2,0.0,0.08216946,0,0.09287934,0.09129844,1.0173157,False,559
SPTLC1,0.0,0.18187462,0,0.19419484,0.20832856,0.93215656,False,1587
IARS,0.0,0.3675124,0,0.45158312,0.4537844,0.995149,False,2828
NOL8,0.0,0.13733706,0,0.15285458,0.15474509,0.98778313,False,1203
CENPP,0.0,0.062267225,0,0.06793641,0.06872319,0.9885516,False,543
IPPK,0.0,0.038989756,0,0.0404972,0.0429768,0.9423037,False,337
BICD2,0.0,0.08232465,0,0.087732576,0.09147551,0.95908266,False,770
ZNF484,0.0,0.018738361,0,0.018775921,0.020420417,0.9194681,False,165
FGD3,0.0,0.07177219,0,0.08020258,0.0794292,1.0097367,False,936
SUSD3,0.0,0.00624612,0,0.006284942,0.0066765724,0.94134253,False,54
CARD19,0.0,0.2977576,0,0.36188984,0.35811773,1.0105331,False,2331
NINJ1,0.0,0.4972843,0,0.6157831,0.6432444,0.9573082,False,3796
WNK2,0.0,0.19436686,0,0.2201444,0.22393006,0.98309445,False,2065
C9orf129,0.0,0.0029484793,0,0.0029398997,0.0031149597,0.9438003,False,30
AL583839.1,0.0,0.0015518311,0,0.001549483,0.0016218285,0.9553927,False,18
FAM120AOS,0.0,0.46655804,0,0.5826255,0.5972651,0.97548896,False,3583
FAM120A,0.0,0.12096524,0,0.12798566,0.13571024,0.94308037,False,1160
PHF2,0.0,0.09225636,0,0.0962411,0.10277527,0.93642277,False,1014
BARX1,0.0,0.0021337678,0,0.002362081,0.0022417975,1.053655,False,19
PTPDC1,0.0,0.049464617,0,0.050666638,0.054512937,0.92944247,False,466
AL158152.1,0.0,0.0039183735,0,0.0039031715,0.0041603716,0.93817854,False,51
ZNF169,0.0,0.040386405,0,0.041550253,0.044514388,0.9334117,False,353
AL691447.2,0.0,0.00042675357,0,0.000426588,0.0004383068,0.9732635,False,5
MFSD14B,0.0,0.13322471,0,0.14512148,0.14993809,0.967876,False,1245
PCAT7,0.0,0.20899287,0,0.2277073,0.24237363,0.9394887,False,1754
FBP1,0.0,0.0020173804,0,0.0020909833,0.0021174853,0.9874843,False,14
C9orf3,0.0,0.10765829,0,0.12260905,0.120391786,1.0184171,False,948
FANCC,0.0,0.059396338,0,0.061845362,0.06550801,0.9440886,False,610
PTCH1,1.0,0.57022035,1,1.1784637,0.75564593,1.5595448,True,3215
AL161729.1,0.0,0.006672874,0,0.0066286037,0.0071366215,0.92881536,False,67
AL161729.4,0.0,0.0101256985,0,0.010178747,0.010885096,0.93510854,False,111
LINC00476,0.0,0.20806177,0,0.22809562,0.24118738,0.94571954,False,1980
ERCC6L2,0.0,0.13462135,0,0.14435941,0.15156709,0.9524456,False,1312
LINC00092,0.0,0.014315642,0,0.015275171,0.015497638,0.98564506,False,163
SLC35D2,0.0,0.17450342,0,0.2034174,0.19919662,1.0211891,False,1246
ZNF367,0.0,0.043334886,0,0.047588553,0.047776494,0.9960663,False,435
HABP4,0.0,0.23428771,0,0.2603351,0.27490428,0.9470026,False,1941
CDC14B,0.0,0.06335351,0,0.06632566,0.06994183,0.9482974,False,674
AAED1,0.0,0.086049035,0,0.091761135,0.09571716,0.95866966,False,661
ZNF510,0.0,0.040464,0,0.041156005,0.044599902,0.9227824,False,383
ZNF782,0.0,0.014897579,0,0.015141778,0.016145423,0.9378371,False,131
MFSD14C,0.0,0.26718652,0,0.30079094,0.31755885,0.94719744,False,2339
CTSV,0.0,0.05431409,0,0.061608545,0.059844673,1.0294743,False,517
AL590705.1,0.0,0.044227187,0,0.054532725,0.048765067,1.1182743,False,366
CCDC180,0.0,0.023044692,0,0.022902481,0.025246276,0.9071627,False,224
TDRD7,0.0,0.0029096834,0,0.0029013297,0.0030732641,0.94405484,False,30
TMOD1,1.0,0.0057029794,1,0.011645458,0.006089377,1.9124217,True,11
TSTD2,0.0,0.10913253,0,0.112978086,0.122075334,0.9254784,False,1049
NCBP1,0.0,0.10502017,0,0.108427174,0.11737885,0.9237369,False,1013
XPA,0.0,0.28258845,0,0.30345783,0.33785623,0.8981863,False,2600
FOXE1,0.0,0.0011250776,0,0.0011238554,0.0011697707,0.9607485,False,11
TRMO,0.0,0.042171013,0,0.042877212,0.04648521,0.9223839,False,430
ANP32B,0.0,3.2404175,0,9.2642145,8.427053,1.0993421,False,9178
NANS,0.0,0.20484172,0,0.23644756,0.23709653,0.99726284,False,1733
TRIM14,0.0,0.0067116697,0,0.0070548547,0.0071784207,0.9827865,False,49
CORO2A,0.0,0.015052762,0,0.016223455,0.0163183,0.99418765,False,102
TBC1D2,0.0,0.0032200497,0,0.0032098056,0.0034072313,0.94205683,False,27
GABBR2,0.0,0.008612663,0,0.0093923565,0.009234759,1.0170656,False,66
ANKS6,0.0,0.063547485,0,0.06556389,0.07015955,0.93449706,False,628
GALNT12,0.0,0.031540968,0,0.0322544,0.034728743,0.9287523,False,379
COL15A1,1.0,0.018427996,1,0.023675915,0.020074468,1.1794044,True,300
TGFBR1,0.0,0.54034764,0,0.74871147,0.70891815,1.0561324,False,4416
ALG2,0.0,0.097765364,0,0.0998499,0.109061204,0.9155401,False,986
SEC61B,0.0,3.8192117,0,7.7907867,10.958317,0.7109474,False,10598
AL137067.1,0.0,0.004034761,0,0.004018638,0.004285921,0.93763685,False,44
NR4A3,0.0,0.022346368,0,0.02464126,0.024463154,1.0072806,False,247
STX17-AS1,0.0,0.016022656,0,0.016542489,0.017399224,0.9507602,False,197
STX17,0.0,0.15560988,0,0.16554214,0.17634307,0.93875057,False,1478
ERP44,0.0,0.244491,0,0.26511028,0.28806326,0.9203197,False,2228
INVS,0.0,0.03014432,0,0.030090315,0.033170868,0.9071307,False,314
TEX10,0.0,0.0937306,0,0.097363606,0.10445396,0.9321198,False,876
MSANTD3,0.0,0.358667,0,0.39833653,0.44137415,0.90249175,False,3019
TMEFF1,0.0,0.0036468033,0,0.0036336451,0.0038673875,0.93956065,False,35
CAVIN4,0.0,0.11258535,0,0.120088354,0.12602521,0.9528915,False,1072
PLPPR1,1.0,0.06956083,1,0.12067032,0.07692302,1.5687153,True,365
BAAT,0.0,0.0010474861,0,0.0011240239,0.0010878278,1.0332737,False,12
MRPL50,0.0,0.77153164,0,0.9190126,1.0962224,0.838345,False,5425
ZNF189,0.0,0.10397269,0,0.10845211,0.116181284,0.93347317,False,988
TMEM246,0.0,0.19677219,0,0.21749647,0.22693951,0.9583896,False,1687
RNF20,0.0,0.20119491,0,0.22489247,0.23248813,0.9673288,False,1777
SMC2-AS1,0.0,0.018544381,0,0.019209923,0.020204138,0.95079154,False,190
SMC2,0.0,0.4172098,1,0.680323,0.52463496,1.296755,False,3025
NIPSNAP3A,0.0,0.11281812,0,0.120268665,0.12629208,0.95230573,False,968
NIPSNAP3B,0.0,0.0044227187,0,0.004403329,0.0047046635,0.93594986,False,39
ABCA1,0.0,0.08907511,0,0.10023215,0.099157445,1.0108384,False,797
SLC44A1,0.0,0.2518234,0,0.2979792,0.29755083,1.0014397,False,2387
FSD1L,0.0,0.13788019,0,0.15309307,0.15538259,0.98526525,False,1495
AL158070.1,0.0,0.0009310987,0,0.00093026785,0.00096519425,0.9638141,False,11
FKTN,0.0,0.07142303,0,0.074239,0.07903265,0.93934596,False,689
TAL2,1.0,0.24162011,1,0.66728187,0.28435662,2.3466372,True,1871
TMEM38B,1.0,0.98110646,1,2.73458,1.4946584,1.8295686,True,5676
LINC01505,0.0,0.0041511483,0,0.004211671,0.0044115023,0.95470226,False,42
ZNF462,1.0,1.1012958,1,2.0470424,1.7426217,1.1746912,True,6393
RAD23B,0.0,1.1195298,0,1.5157605,1.781427,0.85086876,False,6859
KLF4,0.0,0.019242706,0,0.023218453,0.02098358,1.1065058,False,299
ELP1,0.0,0.10536934,0,0.111263506,0.11777782,0.94468987,False,993
FAM206A,0.0,0.12922874,0,0.13604419,0.14529228,0.93634844,False,1371
CTNNAL1,1.0,0.7391372,1,1.2162932,1.0387496,1.1709206,True,4424
TMEM245,0.0,0.35792986,0,0.4293982,0.44034222,0.97514665,False,3072
FRRS1L,0.0,0.10727033,0,0.13378847,0.11994882,1.1153796,False,978
EPB41L4B,0.0,0.010630043,0,0.010672643,0.011436549,0.9332048,False,118
PTPN3,0.0,0.0057417755,0,0.0057866233,0.0061314083,0.94376737,False,52
PALM2,0.0,0.0074487897,0,0.008014348,0.00797297,1.0051899,False,38
AKAP2,0.0,0.0019009932,0,0.001897453,0.001993385,0.95187485,False,6
TXN,1.0,3.1591015,1,9.98357,8.095867,1.2331687,True,9259
SVEP1,0.0,0.0027545004,0,0.0027470195,0.0029066654,0.945076,False,22
LPAR1,0.0,0.020484172,0,0.021850023,0.022373684,0.9765948,False,230
ECPAS,0.0,0.11014122,0,0.11438639,0.1232279,0.9282507,False,1072
ZNF483,0.0,0.02785537,0,0.028477201,0.030617796,0.93008655,False,259
PTGR1,0.0,0.16321385,0,0.1891119,0.18542998,1.0198562,False,1335
DNAJC25,0.0,0.11045159,0,0.116490565,0.12358271,0.9426121,False,1052
DNAJC25-GNG10,0.0,0.0010474861,0,0.0010464294,0.0010878278,0.9619439,False,7
GNG10,0.0,0.10036468,0,0.10550365,0.11204348,0.9416313,False,810
UGCG,0.0,0.1608085,0,0.17825213,0.18254176,0.97650063,False,1283
SUSD1,0.0,0.02638113,0,0.026694892,0.028973356,0.92136,False,327
PTBP3,0.0,0.16786933,0,0.18431152,0.19106649,0.964646,False,1572
HSDL2,0.0,0.14490223,0,0.15634492,0.16367532,0.95521367,False,1344
C9orf147,0.0,0.007953134,0,0.008122972,0.0085181855,0.9536036,False,86
KIAA1958,0.0,0.24654718,0,0.28439158,0.29072058,0.9782299,False,2305
INIP,0.0,0.40141994,0,0.4743165,0.5018926,0.9450557,False,3131
AL390067.1,0.0,0.0052374303,0,0.0054429853,0.0055853277,0.9745149,False,52
SNX30,0.0,0.08946307,0,0.09325696,0.09959845,0.9363294,False,891
ZNF883,0.0,0.12721136,0,0.14067407,0.14295237,0.9840625,False,1011
ZFP37,0.0,0.056680635,0,0.058746442,0.062476188,0.94030136,False,553
SLC31A2,0.0,0.016604593,0,0.01695027,0.018047482,0.9392043,False,145
FKBP15,0.0,0.07223774,0,0.07299683,0.079958364,0.91293555,False,732
SLC31A1,0.0,0.11204221,0,0.11796012,0.12540287,0.9406493,False,1031
CDC26,0.0,1.0249457,0,1.3902215,1.583531,0.87792504,False,6362
PRPF4,0.0,0.22028244,0,0.23997037,0.25684628,0.9342957,False,1911
RNF183,0.0,0.0019397889,0,0.0019361012,0.0020347252,0.9515297,False,35
WDR31,0.0,0.042597767,0,0.044509318,0.046958067,0.94785243,False,500
HDHD3,0.0,0.09931719,0,0.104665294,0.110840075,0.9442911,False,911
ALAD,0.0,0.07693203,0,0.079396464,0.08531319,0.9306469,False,695
POLE3,0.0,0.6921555,0,0.91989344,0.95724905,0.96097606,False,4960
C9orf43,0.0,0.002987275,0,0.0029784667,0.0031566715,0.9435466,False,30
RGS3,0.0,0.16243793,0,0.19169243,0.18449666,1.0390022,False,1257
ZNF618,0.0,0.39684203,0,0.48340264,0.49534222,0.97589624,False,3207
AMBP,0.0,0.00046554935,0,0.00046535066,0.00047861357,0.9722889,False,4
COL27A1,0.0,0.10827902,0,0.13046725,0.12110056,1.0773463,False,1066
AKNA,0.0,0.056680635,0,0.06037593,0.062476188,0.96638304,False,538
WHRN,0.0,0.04477033,0,0.045638606,0.049364783,0.92451745,False,404
ATP6V1G1,0.0,4.117047,0,7.844961,12.379751,0.633693,False,10924
TMEM268,0.0,0.013190565,0,0.013405052,0.014249308,0.9407511,False,152
TNC,1.0,0.022268778,1,0.032016207,0.0243761,1.3134261,True,21
PAPPA,1.0,0.13508691,1,0.2948449,0.15211084,1.9383556,True,527
PAPPA-AS1,0.0,0.00077591557,0,0.0007753436,0.0008024266,0.9662487,False,6
ASTN2,0.0,0.0689789,0,0.075552106,0.07626584,0.9906415,False,581
TRIM32,0.0,0.06630199,0,0.06757284,0.07325374,0.922449,False,667
BRINP1,1.0,0.010824022,1,0.01311271,0.01164883,1.1256676,True,56
CDK5RAP2,0.0,0.24460739,1,0.32375365,0.2882136,1.1233114,False,1988
MEGF9,0.0,0.07677685,0,0.08151537,0.085135825,0.9574744,False,748
FBXW2,0.0,0.20868249,0,0.22240531,0.24197806,0.9191135,False,1907
B3GNT10,0.0,0.008341093,0,0.0083494345,0.008939188,0.934026,False,83
PSMD5,0.0,0.03980447,0,0.041402932,0.043873403,0.94369096,False,418
PHF19,0.0,0.27366543,1,0.45336816,0.3260637,1.3904282,False,2057
TRAF1,0.0,0.004034761,0,0.004173827,0.004285921,0.9738459,False,49
C5,0.0,0.014160459,0,0.014581239,0.01532508,0.9514625,False,160
CNTRL,0.0,0.19006053,0,0.23122768,0.21854293,1.0580423,False,1792
RAB14,0.0,0.40580386,0,0.44288233,0.50818324,0.87150127,False,3332
GSN,0.0,0.073867165,0,0.08579464,0.08181373,1.0486583,False,579
GSN-AS1,0.0,0.00031036625,0,0.00031028193,0.00031755984,0.9770818,False,5
STOM,0.0,0.019009931,0,0.021830656,0.020723516,1.0534242,False,231
DAB2IP,0.0,0.09477809,0,0.09852404,0.10564801,0.9325688,False,956
TTLL11,0.0,0.01966946,0,0.019981671,0.021460908,0.931073,False,185
NDUFA8,0.0,1.00741,0,1.2737763,1.5477655,0.8229776,False,6555
MORN5,0.0,0.03344196,0,0.037678875,0.036849428,1.0225091,False,393
LHX6,0.0,0.0013578522,0,0.0015112503,0.0014160306,1.067244,False,8
RBM18,0.0,0.21601489,0,0.22452877,0.25135943,0.8932578,False,1838
MRRF,0.0,0.27828214,0,0.30575684,0.33215287,0.92053044,False,2264
PTGS1,0.0,0.0030260708,0,0.0030170307,0.0031983987,0.9432941,False,17
AL359636.1,0.0,0.00023277468,0,0.00023272952,0.00023732914,0.98061925,False,3
PDCL,0.0,0.23358938,0,0.24855706,0.2740041,0.907129,False,2057
RC3H2,0.0,0.18447393,0,0.19576436,0.21156603,0.92531097,False,1717
ZBTB6,0.0,0.037709497,0,0.03822876,0.04156841,0.919659,False,418
ZBTB26,0.0,0.06447858,0,0.06544468,0.07120496,0.91910285,False,694
RABGAP1,0.0,0.17306797,0,0.18688434,0.19742918,0.94658923,False,1644
STRBP,0.0,0.43055555,0,0.51901823,0.54405,0.9539899,False,3436
CRB2,1.0,2.2837136,1,7.264256,4.9127197,1.4786628,True,8259
DENND1A,0.0,0.032122906,0,0.033032093,0.0353779,0.93369293,False,281
LHX2,1.0,0.0038407822,1,0.0066195833,0.004076667,1.6237733,True,7
NEK6,1.0,0.10889975,1,0.1379367,0.12180945,1.1323973,True,633
PSMB7,0.0,2.2400682,0,3.649756,4.7723856,0.7647655,False,9201
ADGRD2,0.0,0.0021725637,0,0.0021679278,0.002283274,0.9494821,False,18
NR5A1,1.0,0.0029096834,1,0.0035220862,0.0030732641,1.1460409,True,14
NR6A1,1.0,1.4041744,1,5.2183633,2.4279523,2.1492858,True,5450
MIR181A2HG,0.0,0.06998759,0,0.076575845,0.07740562,0.9892802,False,958
OLFML2A,0.0,0.013074177,0,0.013757285,0.014120616,0.9742694,False,148
RPL35,0.0,35.26777,0,690.85077,675.6967,1.0224273,False,11555
ARPC5L,0.0,0.6690332,0,0.8819989,0.91791904,0.9608679,False,4575
GOLGA1,0.0,0.05846524,0,0.061567135,0.06446734,0.9550128,False,558
SCAI,0.0,0.23463687,0,0.24166504,0.2753543,0.8776512,False,2109
PPP6C,0.0,0.44626784,0,0.4936404,0.56715375,0.8703819,False,3660
RABEPK,0.0,0.18781036,0,0.21004112,0.21573043,0.97362775,False,1399
HSPA5,1.0,0.57774675,1,0.94472146,0.7676005,1.2307463,True,4473
GAPVD1,0.0,0.11177064,0,0.1165854,0.12509187,0.93199825,False,1072
